LST,SRA,SNF,CHM,HAP,WTM,KEL,MKT,COL,MNG,IPS
NRW,DIS,IPS,MNG,COL,LST
IPS,NMT,SMK,ESW,TRS,BSE,KNE,NMK,CBG
LST,COL,MNG,IPS,DIS,NRW
IPS,SMK,BSE,ELY,MNE,MCH,WLE,PBO
IPS,WFI,DBR,TRM,FLX
IPS,NMT,SMK,ESW,TRS,BSE,KNE,NMK,CBG
IPS,MNG,COL,MKT,KEL,WTM,HAP,CHM,SNF,SRA,LST
IPS,SMK,BSE,ELY,MNE,MCH,WLE,PBO
IPS,WDB,MES,WCM,SAX,DSM,HAS,BRP,BCC,OUS,LWT
KLN,WTG,DOW,LTP,ELY,WBC,CMB,CBG,KGX
CBG,CMB,ELY,BND,TTF,ATL,WMD,NRW
SSD,AUD,CBG,ELY,MCH,PBO,SMD,OKM,MMO,LEI,NUN,CEH,BHM
KGX,CBG,CMB,WBC,ELY,LTP,DOW,WTG,KLN
GYM,ACL,LGD,BDA,BGA,NRW
LST,SRA,LEB,TOM,PON,BMD,ENL,WLC,CHN,BXB,RYH,SMT,WAR,HFE
CBG,WLF,AUD,BIS,SAW,HWM,HWN,BXB,CHN,TOM,SRA,LST
LST,SRA,TOM,CHN,BXB,HWN,HWM,SAW,BIS,AUD,WLF,CBG
LST,SRA,TOM,HWN,BIS,SST,SSD
LST,SRA,TOM,HWN,BIS,SST,SSD
LST,SRA,TOM,CHN,BXB,HWN,HWM,SAW,BIS,AUD,WLF,CBG
SSD,BIS,HWN,BXB,SVS,LST
LST,SRA,TOM,CHN,BXB,RYN,HWN,HWM,SAW,BIS,SST,ESM,NWE,AUD,GRC,WLF,SED,CBG,CMB
SSD,BIS,HWN,TOM,SRA,LST
LST,SRA,TOM,CHN,BXB,RYN,HWN,HWM,SAW,BIS,SST,ESM,NWE,AUD,GRC,WLF,SED,CBG,CMB
CMB,CBG,SED,WLF,GRC,AUD,NWE,ESM,SST,BIS,SAW,HWM,HWN,RYN,BXB,CHN,SVS,HAC,LST
SSD,BIS,HWN,CHN,SVS,LST
LST,HAC,SVS,CHN,BXB,RYN,HWN,HWM,SAW,BIS,SST,ESM,NWE,AUD,GRC,WLF,SED,CBG,CMB
SSD,BIS,TOM,SRA,LST
SSD,BIS,HWN,CHN,SVS,LST
SSD,BIS,HWN,CHN,SVS,LST
LWT,OUN,SYT,HAD,REE,CNY,BDA,NRW
LWT,OUS,BCC,BRP,HAS,DSM,SAX,WCM,MES,WDB,IPS
LST,SRA,LEB,TOM,NUM,PON,BMD,ENL,WLC,CHN,BXB,RYH,SMT,WAR,HFE
HFE,WAR,SMT,RYH,BXB,CHN,WLC,ENL,BMD,PON,TOM,LEB,SRA,LST
LST,HAC,SVS,CHN,BXB,RYN,HWN,HWM,SAW,BIS,AUD,WLF,CBG
HFE,WAR,SMT,RYH,BXB,CHN,WLC,ENL,BMD,PON,TOM,LEB,SRA,LST
LST,HAC,SVS,CHN,BXB,RYN,HWN,HWM,SAW,BIS,AUD,WLF,CBG
LST,HAC,SVS,CHN,BXB,RYN,HWN,HWM,SAW,BIS,AUD,WLF,CBG
